Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-06 00:00:00-04:00,337.29998779296875,342.989990234375,335.5,341.2699890136719,28161200,0.0,0.0
2023-07-07 00:00:00-04:00,339.32000732421875,341.7900085449219,337.0,337.2200012207031,21185300,0.0,0.0
2023-07-10 00:00:00-04:00,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,32791400,0.0,0.0
2023-07-11 00:00:00-04:00,331.05999755859375,332.8599853515625,327.0,332.4700012207031,26698200,0.0,0.0
2023-07-12 00:00:00-04:00,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,29995300,0.0,0.0
2023-07-13 00:00:00-04:00,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,20567200,0.0,0.0
2023-07-14 00:00:00-04:00,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,28302200,0.0,0.0
2023-07-17 00:00:00-04:00,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,20363900,0.0,0.0
2023-07-18 00:00:00-04:00,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,64872700,0.0,0.0
2023-07-19 00:00:00-04:00,361.75,362.4599914550781,352.44000244140625,355.0799865722656,39732900,0.0,0.0
2023-07-20 00:00:00-04:00,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,33778400,0.0,0.0
2023-07-21 00:00:00-04:00,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,69368900,0.0,0.0
2023-07-24 00:00:00-04:00,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,26678100,0.0,0.0
2023-07-25 00:00:00-04:00,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,41637700,0.0,0.0
2023-07-26 00:00:00-04:00,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,58383700,0.0,0.0
2023-07-27 00:00:00-04:00,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,39635300,0.0,0.0
2023-07-28 00:00:00-04:00,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,28484900,0.0,0.0
2023-07-31 00:00:00-04:00,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,25446000,0.0,0.0
2023-08-01 00:00:00-04:00,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,18311900,0.0,0.0
2023-08-02 00:00:00-04:00,333.6300048828125,333.6300048828125,326.3599853515625,327.5,27761300,0.0,0.0
2023-08-03 00:00:00-04:00,326.0,329.8800048828125,325.95001220703125,326.6600036621094,18253700,0.0,0.0
2023-08-04 00:00:00-04:00,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,23727700,0.0,0.0
